nameID	parentNameID	scientificName	scientificNameAuthorship	nameRank	nameUri	isHybrid	genus	specificEpithet	rankIndicator	otherEpithet	subclass	family	acceptance	acceptedNameID
100307464	24901136	Cathaya argyrophylla subsp. nanchuanensis	Silba	subspecies	http://www.tropicos.org/Name/100307464		Cathaya	argyrophylla	subsp.	nanchuanensis	Coniferidae	Pinaceae		
40003345	42000417	Cedrus	Trew	genus	http://www.tropicos.org/Name/40003345		Cedrus		gen.		Coniferidae	Pinaceae	A	
24900843	40003345	Cedrus atlantica	(Endl.) Manetti ex CarriäîìŒËre	species	http://www.tropicos.org/Name/24900843		Cedrus	atlantica	sp.		Coniferidae	Pinaceae	A	
100307686	24900843	Cedrus atlantica fo. argentea	(CarriäîìŒËre) Rehder	forma	http://www.tropicos.org/Name/100307686		Cedrus	atlantica	fo.	argentea	Coniferidae	Pinaceae	A	
100307687	24900843	Cedrus atlantica var. argentea	(CarriäîìŒËre) A. Murray	variety	http://www.tropicos.org/Name/100307687		Cedrus	atlantica	var.	argentea	Coniferidae	Pinaceae	S	100307686
100307688	24900843	Cedrus atlantica var. glauca	(CarriäîìŒËre) CarriäîìŒËre	variety	http://www.tropicos.org/Name/100307688		Cedrus	atlantica	var.	glauca	Coniferidae	Pinaceae	S	100307692
100307689	24900843	Cedrus atlantica var. pendula	(CarriäîìŒËre) CarriäîìŒËre	variety	http://www.tropicos.org/Name/100307689		Cedrus	atlantica	var.	pendula	Coniferidae	Pinaceae	A	
24900655	40003345	Cedrus deodara	(Roxb. ex D. Don) G. Don	species	http://www.tropicos.org/Name/24900655		Cedrus	deodara	sp.		Coniferidae	Pinaceae	A	
24900697	40003345	Cedrus libani	A. Rich.	species	http://www.tropicos.org/Name/24900697		Cedrus	libani	sp.		Coniferidae	Pinaceae	A	
100307691	24900697	Cedrus libani fo. glauca	(CarriäîìŒËre) Beissn.	forma	http://www.tropicos.org/Name/100307691		Cedrus	libani	fo.	glauca	Coniferidae	Pinaceae	S	100307692
100307692	24900697	Cedrus libani fo. glauca	(CarriäîìŒËre) Geerinck	forma	http://www.tropicos.org/Name/100307692		Cedrus	libani	fo.	glauca	Coniferidae	Pinaceae	A	
100307693	24900697	Cedrus libani fo. glaucissima	P.D. Sell	forma	http://www.tropicos.org/Name/100307693		Cedrus	libani	fo.	glaucissima	Coniferidae	Pinaceae		
100307694	24900697	Cedrus libani subsp. stenocoma	(O. Schwarz) Greuter & Burdet	subspecies	http://www.tropicos.org/Name/100307694		Cedrus	libani	subsp.	stenocoma	Coniferidae	Pinaceae	S	100307698
100307695	24900697	Cedrus libani var. argentea	Antoine & Kotschy	variety	http://www.tropicos.org/Name/100307695		Cedrus	libani	var.	argentea	Coniferidae	Pinaceae		
100307696	24900697	Cedrus libani var. glauca	CarriäîìŒËre	variety	http://www.tropicos.org/Name/100307696		Cedrus	libani	var.	glauca	Coniferidae	Pinaceae	S	100307692
100307697	24900697	Cedrus libani var. pendula	CarriäîìŒËre	variety	http://www.tropicos.org/Name/100307697		Cedrus	libani	var.	pendula	Coniferidae	Pinaceae	S	100307689
100307698	24900697	Cedrus libani var. stenocoma	(O. Schwarz) Frankis	variety	http://www.tropicos.org/Name/100307698		Cedrus	libani	var.	stenocoma	Coniferidae	Pinaceae	A	
50230747	40003345	Cedrus libanitica	Trew ex Pilg.	species	http://www.tropicos.org/Name/50230747		Cedrus	libanitica	sp.		Coniferidae	Pinaceae		
50218227	40003345	Cedrus libanotica	Link	species	http://www.tropicos.org/Name/50218227		Cedrus	libanotica	sp.		Coniferidae	Pinaceae		
100307700	50218227	Cedrus libanotica subsp. libani	Holmboe	subspecies	http://www.tropicos.org/Name/100307700		Cedrus	libanotica	subsp.	libani	Coniferidae	Pinaceae		
50324779	50324780	Coniferales		order	http://www.tropicos.org/Name/50324779				ord.	Coniferales	Coniferidae			
50324780	43000109	Coniferidae		subclass	http://www.tropicos.org/Name/50324780				subcl.	Coniferidae				
50324781	42000417	Coniferus	Boyle	genus					gen.		Coniferidae	Pinaceae	A	
50324782	50324781	Coniferus hirsutus	Enquist	species					sp.		Coniferidae	Pinaceae	A	
40010980	42000417	Frenela	Mirb.	genus	http://www.tropicos.org/Name/40010980		Frenela		gen.		Coniferidae	Pinaceae		
24901686	40010980	Frenela endlicheri	Parl.	species	http://www.tropicos.org/Name/24901686		Frenela	endlicheri	sp.		Coniferidae	Pinaceae	S	9400654
24901690	40010980	Frenela gunnii	(Hook. f.) Endl.	species	http://www.tropicos.org/Name/24901690		Frenela	gunnii	sp.		Coniferidae	Pinaceae	A	
24901689	40010980	Frenela rhomboidea	(R. Br. ex Rich. & A. Rich.) Endl.	species	http://www.tropicos.org/Name/24901689		Frenela	rhomboidea	sp.		Coniferidae	Pinaceae	A	
100339600	24901689	Frenela rhomboidea var. pendula	Parl.	variety	http://www.tropicos.org/Name/100339600		Frenela	rhomboidea	var.	pendula	Coniferidae	Pinaceae	S	100303557
24901692	40010980	Frenela robusta	A. Cunn. ex Mirb.	species	http://www.tropicos.org/Name/24901692		Frenela	robusta	sp.		Coniferidae	Pinaceae	S	50204684
50228109	40010980	Frenela verrucosa	A. Cunn. ex Endl.	species	http://www.tropicos.org/Name/50228109		Frenela	verrucosa	sp.		Coniferidae	Pinaceae		
40035310	42000417	Keteleeria	CarriäîìŒËre	genus	http://www.tropicos.org/Name/40035310		Keteleeria		gen.		Coniferidae	Pinaceae	A	
24901159	40035310	Keteleeria davidiana	(Bertrand) Beissn.	species	http://www.tropicos.org/Name/24901159		Keteleeria	davidiana	sp.		Coniferidae	Pinaceae	A	
24901151	40035310	Keteleeria evelyniana	Mast.	species	http://www.tropicos.org/Name/24901151		Keteleeria	evelyniana	sp.		Coniferidae	Pinaceae	A	
24901165	40035310	Keteleeria fortunei	(A. Murray bis) CarriäîìŒËre	species	http://www.tropicos.org/Name/24901165		Keteleeria	fortunei	sp.		Coniferidae	Pinaceae	A	
40002025	42000417	Larix	Mill.	genus	http://www.tropicos.org/Name/40002025		Larix		gen.		Coniferidae	Pinaceae	A	
24900524	40002025	Larix alaskensis	W. Wight	species	http://www.tropicos.org/Name/24900524		Larix	alaskensis	sp.		Coniferidae	Pinaceae	S	24900159
24900532	40002025	Larix americana	Michx.	species	http://www.tropicos.org/Name/24900532		Larix	americana	sp.		Coniferidae	Pinaceae		
24900097	40002025	Larix dahurica	Turcz.	species	http://www.tropicos.org/Name/24900097		Larix	dahurica	sp.		Coniferidae	Pinaceae	S	50120578
24900158	40002025	Larix decidua	Mill.	species	http://www.tropicos.org/Name/24900158		Larix	decidua	sp.		Coniferidae	Pinaceae	A	
24901197	40002025	Larix europaea	Lam. & A. DC.	species	http://www.tropicos.org/Name/24901197		Larix	europaea	sp.		Coniferidae	Pinaceae	S	24900158
24900378	40002025	Larix gmelinii	(Rupr.) Kuzen.	species	http://www.tropicos.org/Name/24900378		Larix	gmelinii	sp.		Coniferidae	Pinaceae	A	
24900730	40002025	Larix gmelinii	Rupr.	species	http://www.tropicos.org/Name/24900730		Larix	gmelinii	sp.		Coniferidae	Pinaceae		
50255752	24900378	Larix gmelinii fo. macrocarpa	(Liou & Q.L. Wang) Y.C. Yang & Y.L. Chou	forma	http://www.tropicos.org/Name/50255752		Larix	gmelinii	fo.	macrocarpa	Coniferidae	Pinaceae	A	
50255753	24900378	Larix gmelinii fo. pubibasis	Y.C. Yang & S.C. Nie	forma	http://www.tropicos.org/Name/50255753		Larix	gmelinii	fo.	pubibasis	Coniferidae	Pinaceae		
24901201	40002025	Larix griffithiana	CarriäîìŒËre	species	http://www.tropicos.org/Name/24901201		Larix	griffithiana	sp.		Coniferidae	Pinaceae	S	24900792
24900792	40002025	Larix griffithii	Hook. f.	species	http://www.tropicos.org/Name/24900792		Larix	griffithii	sp.		Coniferidae	Pinaceae	A	
24900932	40002025	Larix japonica	CarriäîìŒËre	species	http://www.tropicos.org/Name/24900932		Larix	japonica	sp.		Coniferidae	Pinaceae		
24900375	40002025	Larix kaempferi	(Lamb.) CarriäîìŒËre	species	http://www.tropicos.org/Name/24900375		Larix	kaempferi	sp.		Coniferidae	Pinaceae	A	
24900733	40002025	Larix kurilensis	Mayr	species	http://www.tropicos.org/Name/24900733		Larix	kurilensis	sp.		Coniferidae	Pinaceae	S	24900731
24900159	40002025	Larix laricina	(Du Roi) K. Koch	species	http://www.tropicos.org/Name/24900159		Larix	laricina	sp.		Coniferidae	Pinaceae	A	
24900671	40002025	Larix leptolepis	(Siebold & Zucc.) Gordon	species	http://www.tropicos.org/Name/24900671		Larix	leptolepis	sp.		Coniferidae	Pinaceae	S	24900375
24900376	40002025	Larix olgensis	A. Henry	species	http://www.tropicos.org/Name/24900376		Larix	olgensis	sp.		Coniferidae	Pinaceae	A	
24900379	40002025	Larix potaninii	Batalin	species	http://www.tropicos.org/Name/24900379		Larix	potaninii	sp.		Coniferidae	Pinaceae	A	
24901216	40002025	Larix principis-rupprechtii	Mayr	species	http://www.tropicos.org/Name/24901216		Larix	principis-rupprechtii	sp.		Coniferidae	Pinaceae	S	50230800
24900099	40002025	Larix sibirica	Ledeb.	species	http://www.tropicos.org/Name/24900099		Larix	sibirica	sp.		Coniferidae	Pinaceae	A	
40008450	42000417	Picea	A. Dietr.	genus	http://www.tropicos.org/Name/40008450		Picea		gen.		Coniferidae	Pinaceae	A	
24900164	40008450	Picea abies	(L.) H. Karst.	species	http://www.tropicos.org/Name/24900164		Picea	abies	sp.		Coniferidae	Pinaceae	A	
50231158	24900164	Picea abies fo. erythrocarpa	(Purk.) Rehder	forma	http://www.tropicos.org/Name/50231158		Picea	abies	fo.	erythrocarpa	Coniferidae	Pinaceae	A	
50231535	24900164	Picea abies fo. fennica	(Regel) Lindm.	forma	http://www.tropicos.org/Name/50231535		Picea	abies	fo.	fennica	Coniferidae	Pinaceae	S	24900753
50231172	24900164	Picea abies var. acuminata	(Beck) Dallim. & A.B. Jacks.	variety	http://www.tropicos.org/Name/50231172		Picea	abies	var.	acuminata	Coniferidae	Pinaceae	A	
50231166	24900164	Picea abies var. alpestris	(Bräîìä´ïgger) P.A. Schmidt	variety	http://www.tropicos.org/Name/50231166		Picea	abies	var.	alpestris	Coniferidae	Pinaceae	A	
50231171	24900164	Picea abies var. arctica	Lindq.	variety	http://www.tropicos.org/Name/50231171		Picea	abies	var.	arctica	Coniferidae	Pinaceae		
50231170	24900164	Picea abies var. germanica	Lindq.	variety	http://www.tropicos.org/Name/50231170		Picea	abies	var.	germanica	Coniferidae	Pinaceae		
24900753	40008450	Picea äîìí_ fennica	(Regel) Kom.	nothospecies	http://www.tropicos.org/Name/24900753	1	Picea	fennica	nothosp.		Coniferidae	Pinaceae	A	
50231545	24900753	Picea äîìí_ fennica nothosubsp. uralensis	(Tepl.) P.A. Schmidt	nothosubspecies	http://www.tropicos.org/Name/50231545	1	Picea	fennica	nothosubsp.	uralensis	Coniferidae	Pinaceae	A	
24900423	40008450	Picea alba	(Aiton) Link	species	http://www.tropicos.org/Name/24900423		Picea	alba	sp.		Coniferidae	Pinaceae	S	24900167
50231173	40008450	Picea alcoquiana	CarriäîìŒËre	species	http://www.tropicos.org/Name/50231173		Picea	alcoquiana	sp.		Coniferidae	Pinaceae		
50231174	50231173	Picea alcoquiana var. acicularis	Fitschen	variety	http://www.tropicos.org/Name/50231174		Picea	alcoquiana	var.	acicularis	Coniferidae	Pinaceae		
50231181	50231173	Picea alcoquiana var. alcoquiana		variety	http://www.tropicos.org/Name/50231181		Picea	alcoquiana	var.	alcoquiana	Coniferidae	Pinaceae		
50231185	50231173	Picea alcoquiana var. reflexa	Fitschen	variety	http://www.tropicos.org/Name/50231185		Picea	alcoquiana	var.	reflexa	Coniferidae	Pinaceae		
24900676	40008450	Picea asperata	Mast.	species	http://www.tropicos.org/Name/24900676		Picea	asperata	sp.		Coniferidae	Pinaceae	A	
50231628	24900676	Picea asperata var. retroflexa	(Mast.) W.C. Cheng	variety	http://www.tropicos.org/Name/50231628		Picea	asperata	var.	retroflexa	Coniferidae	Pinaceae	A	
50054686	40008450	Picea balfouriana	Rehder & E.H. Wilson	species	http://www.tropicos.org/Name/50054686		Picea	balfouriana	sp.		Coniferidae	Pinaceae	S	50140509
50231579	50054686	Picea balfouriana var. balfouriana		variety	http://www.tropicos.org/Name/50231579		Picea	balfouriana	var.	balfouriana	Coniferidae	Pinaceae		
24900607	40008450	Picea balsamea	(L.) Loudon	species	http://www.tropicos.org/Name/24900607		Picea	balsamea	sp.		Coniferidae	Pinaceae	S	24900602
24900680	40008450	Picea bicolor	(Maxim.) Mayr	species	http://www.tropicos.org/Name/24900680		Picea	bicolor	sp.		Coniferidae	Pinaceae	A	
24900844	40008450	Picea brachytyla	(Franch.) E. Pritz.	species	http://www.tropicos.org/Name/24900844		Picea	brachytyla	sp.		Coniferidae	Pinaceae	A	
50231193	24900844	Picea brachytyla var. ascendens	Silba	variety	http://www.tropicos.org/Name/50231193		Picea	brachytyla	var.	ascendens	Coniferidae	Pinaceae		
24900801	40008450	Picea brevifolia	Peck	species	http://www.tropicos.org/Name/24900801		Picea	brevifolia	sp.		Coniferidae	Pinaceae	S	24900169
24900418	40008450	Picea canadensis	"(Mill.) Britton, Sterns & Poggenb."	species	http://www.tropicos.org/Name/24900418		Picea	canadensis	sp.		Coniferidae	Pinaceae		
50229977	40008450	Picea cephalonica	(Loudon) Loudon	species	http://www.tropicos.org/Name/50229977		Picea	cephalonica	sp.		Coniferidae	Pinaceae	S	50229980
24900166	40008450	Picea engelmannii	Parry ex Engelm.	species	http://www.tropicos.org/Name/24900166		Picea	engelmannii	sp.		Coniferidae	Pinaceae	A	
50231201	24900166	Picea engelmannii subsp. engelmannii		subspecies	http://www.tropicos.org/Name/50231201		Picea	engelmannii	subsp.	engelmannii	Coniferidae	Pinaceae		
50231210	24900166	Picea engelmannii subsp. mexicana	(MartäîìŒçnez) P.A. Schmidt	subspecies	http://www.tropicos.org/Name/50231210		Picea	engelmannii	subsp.	mexicana	Coniferidae	Pinaceae	A	
50231212	24900166	Picea engelmannii var. mexicana	(MartäîìŒçnez) Silba	variety	http://www.tropicos.org/Name/50231212		Picea	engelmannii	var.	mexicana	Coniferidae	Pinaceae	S	50231210
50231213	24900166	Picea engelmannii var. mohinorsensis	Silba	variety	http://www.tropicos.org/Name/50231213		Picea	engelmannii	var.	mohinorsensis	Coniferidae	Pinaceae	S	50231210
24900751	40008450	Picea excelsa	(Lamb.) Link	species	http://www.tropicos.org/Name/24900751		Picea	excelsa	sp.		Coniferidae	Pinaceae	S	24900164
50231534	24900751	Picea excelsa fo. fennica	(Regel) Steud.	forma	http://www.tropicos.org/Name/50231534		Picea	excelsa	fo.	fennica	Coniferidae	Pinaceae	S	24900753
50235784	24900751	Picea excelsa fo. japonica	(Maxim.) Beissn.	forma	http://www.tropicos.org/Name/50235784		Picea	excelsa	fo.	japonica	Coniferidae	Pinaceae	A	
50231542	24900751	Picea excelsa fo. medioxima	(Nyl.) Schräîìä´¢t.	forma	http://www.tropicos.org/Name/50231542		Picea	excelsa	fo.	medioxima	Coniferidae	Pinaceae	A	
50231162	24900751	Picea excelsa var. alpestris	Beissn.	variety	http://www.tropicos.org/Name/50231162		Picea	excelsa	var.	alpestris	Coniferidae	Pinaceae		
50231153	24900751	Picea excelsa var. erythrocarpa	Purk.	variety	http://www.tropicos.org/Name/50231153		Picea	excelsa	var.	erythrocarpa	Coniferidae	Pinaceae	S	50231158
50231167	24900751	Picea excelsa var. europaea	Schräîìä´¢t.	variety	http://www.tropicos.org/Name/50231167		Picea	excelsa	var.	europaea	Coniferidae	Pinaceae		
50231541	24900751	Picea excelsa var. fennica	(Regel) Beck	variety	http://www.tropicos.org/Name/50231541		Picea	excelsa	var.	fennica	Coniferidae	Pinaceae	S	24900753
50231540	24900751	Picea excelsa var. medioxima	(Nyl.) Willk.	variety	http://www.tropicos.org/Name/50231540		Picea	excelsa	var.	medioxima	Coniferidae	Pinaceae	S	50231542
50230178	40008450	Picea fraseri	(Pursh) Loudon	species	http://www.tropicos.org/Name/50230178		Picea	fraseri	sp.		Coniferidae	Pinaceae	S	50230181
24900167	40008450	Picea glauca	(Moench) Voss	species	http://www.tropicos.org/Name/24900167		Picea	glauca	sp.		Coniferidae	Pinaceae	A	
50231547	24900167	Picea glauca subsp. albertiana	(S. Br.) P. Schmidt	subspecies	http://www.tropicos.org/Name/50231547		Picea	glauca	subsp.	albertiana	Coniferidae	Pinaceae	A	
24900679	40008450	Picea glehnii	(F. Schmidt) Mast.	species	http://www.tropicos.org/Name/24900679		Picea	glehnii	sp.		Coniferidae	Pinaceae	S	50231558
50144501	40008450	Picea intercedens	Nakai	species	http://www.tropicos.org/Name/50144501		Picea	intercedens	sp.		Coniferidae	Pinaceae	S	24900103
24900381	40008450	Picea jezoensis	(Siebold & Zucc.) CarriäîìŒËre	species	http://www.tropicos.org/Name/24900381		Picea	jezoensis	sp.		Coniferidae	Pinaceae	A	
50231570	24900381	Picea jezoensis fo. kamchatkensis	S.L. Tung & Y.L. Chou	forma	http://www.tropicos.org/Name/50231570		Picea	jezoensis	fo.	kamchatkensis	Coniferidae	Pinaceae		
50231559	24900381	Picea jezoensis subsp. hondoensis	(Mayr) P.A. Schmidt	subspecies	http://www.tropicos.org/Name/50231559		Picea	jezoensis	subsp.	hondoensis	Coniferidae	Pinaceae	A	
50231565	24900381	Picea jezoensis subsp. jezoensis		subspecies	http://www.tropicos.org/Name/50231565		Picea	jezoensis	subsp.	jezoensis	Coniferidae	Pinaceae		
24900103	40008450	Picea koraiensis	Nakai	species	http://www.tropicos.org/Name/24900103		Picea	koraiensis	sp.		Coniferidae	Pinaceae	A	
50266850	24900103	Picea koraiensis var. nenjiangensis	S.Q. Nie & X.Y. Yuan	variety	http://www.tropicos.org/Name/50266850		Picea	koraiensis	var.	nenjiangensis	Coniferidae	Pinaceae	A	
50231571	24900103	Picea koraiensis var. pungsanensis	(Uyeki ex Nakai) Farjon	variety	http://www.tropicos.org/Name/50231571		Picea	koraiensis	var.	pungsanensis	Coniferidae	Pinaceae	A	
24900678	40008450	Picea koyamae	Shiras.	species	http://www.tropicos.org/Name/24900678		Picea	koyamae	sp.		Coniferidae	Pinaceae		
50103963	40008450	Picea likiangensis	(Franch.) E. Pritz.	species	http://www.tropicos.org/Name/50103963		Picea	likiangensis	sp.		Coniferidae	Pinaceae	A	
50231578	50103963	Picea likiangensis subsp. balfouriana	(Rehder & E.H. Wilson) Rushforth	subspecies	http://www.tropicos.org/Name/50231578		Picea	likiangensis	subsp.	balfouriana	Coniferidae	Pinaceae	A	
50231573	50103963	Picea likiangensis var. bhutanica	Silba	variety	http://www.tropicos.org/Name/50231573		Picea	likiangensis	var.	bhutanica	Coniferidae	Pinaceae		
50231574	50103963	Picea likiangensis var. forrestii	Silba	variety	http://www.tropicos.org/Name/50231574		Picea	likiangensis	var.	forrestii	Coniferidae	Pinaceae		
24900169	40008450	Picea mariana	"(Mill.) Britton, Sterns & Poggenb."	species	http://www.tropicos.org/Name/24900169		Picea	mariana	sp.		Coniferidae	Pinaceae	A	
24900925	40008450	Picea maximowiczii	Regel ex Mast.	species	http://www.tropicos.org/Name/24900925		Picea	maximowiczii	sp.		Coniferidae	Pinaceae		
50231587	24900925	Picea maximowiczii var. maximowiczii		variety	http://www.tropicos.org/Name/50231587		Picea	maximowiczii	var.	maximowiczii	Coniferidae	Pinaceae		
50231593	24900925	Picea maximowiczii var. senanensis	Hayashi	variety	http://www.tropicos.org/Name/50231593		Picea	maximowiczii	var.	senanensis	Coniferidae	Pinaceae		
24900492	40008450	Picea menziesii	(Douglas ex D. Don) CarriäîìŒËre	species	http://www.tropicos.org/Name/24900492		Picea	menziesii	sp.		Coniferidae	Pinaceae	S	24900172
50231642	24900492	Picea menziesii var. crispa	(Antoine) CarriäîìŒËre	variety	http://www.tropicos.org/Name/50231642		Picea	menziesii	var.	crispa	Coniferidae	Pinaceae	A	
50231624	24900492	Picea menziesii var. parryana	Andräîìäëê	variety	http://www.tropicos.org/Name/50231624		Picea	menziesii	var.	parryana	Coniferidae	Pinaceae		
24900383	40008450	Picea meyeri	Rehder & E.H. Wilson	species	http://www.tropicos.org/Name/24900383		Picea	meyeri	sp.		Coniferidae	Pinaceae	A	
24900758	40008450	Picea morinda	Link	species	http://www.tropicos.org/Name/24900758		Picea	morinda	sp.		Coniferidae	Pinaceae	S	24900675
24900541	40008450	Picea nigra	(Arnold) Link	species	http://www.tropicos.org/Name/24900541		Picea	nigra	sp.		Coniferidae	Pinaceae	S	24900169
24900105	40008450	Picea obovata	Ledeb.	species	http://www.tropicos.org/Name/24900105		Picea	obovata	sp.		Coniferidae	Pinaceae	A	
50292068	24900105	Picea obovata fo. densifolia	Luchnik	forma	http://www.tropicos.org/Name/50292068		Picea	obovata	fo.	densifolia	Coniferidae	Pinaceae		
50292069	24900105	Picea obovata fo. lucifera	Luchnik	forma	http://www.tropicos.org/Name/50292069		Picea	obovata	fo.	lucifera	Coniferidae	Pinaceae		
50292070	24900105	Picea obovata fo. lutescens	Luchnik	forma	http://www.tropicos.org/Name/50292070		Picea	obovata	fo.	lutescens	Coniferidae	Pinaceae		
50292071	24900105	Picea obovata fo. pendula	Luchnik	forma	http://www.tropicos.org/Name/50292071		Picea	obovata	fo.	pendula	Coniferidae	Pinaceae		
50292072	24900105	Picea obovata fo. seminskiensis	Luchnik	forma	http://www.tropicos.org/Name/50292072		Picea	obovata	fo.	seminskiensis	Coniferidae	Pinaceae		
50231163	24900105	Picea obovata var. alpestris	(Bräîìä´ïgger) A. Henry	variety	http://www.tropicos.org/Name/50231163		Picea	obovata	var.	alpestris	Coniferidae	Pinaceae	S	50231166
50231607	24900105	Picea obovata var. argentea	Luchnik	variety	http://www.tropicos.org/Name/50231607		Picea	obovata	var.	argentea	Coniferidae	Pinaceae		
50231608	24900105	Picea obovata var. brevifolia	Luchnik	variety	http://www.tropicos.org/Name/50231608		Picea	obovata	var.	brevifolia	Coniferidae	Pinaceae		
50231609	24900105	Picea obovata var. densifolia	Luchnik	variety	http://www.tropicos.org/Name/50231609		Picea	obovata	var.	densifolia	Coniferidae	Pinaceae		
50231536	24900105	Picea obovata var. fennica	(Regel) A. Henry	variety	http://www.tropicos.org/Name/50231536		Picea	obovata	var.	fennica	Coniferidae	Pinaceae	S	24900753
50231610	24900105	Picea obovata var. krylovii	Luchnik	variety	http://www.tropicos.org/Name/50231610		Picea	obovata	var.	krylovii	Coniferidae	Pinaceae		
50231611	24900105	Picea obovata var. lucifera	Luchnik	variety	http://www.tropicos.org/Name/50231611		Picea	obovata	var.	lucifera	Coniferidae	Pinaceae		
50231613	24900105	Picea obovata var. pendula	Luchnik	variety	http://www.tropicos.org/Name/50231613		Picea	obovata	var.	pendula	Coniferidae	Pinaceae		
50231614	24900105	Picea obovata var. seminskiensis	Luchnik	variety	http://www.tropicos.org/Name/50231614		Picea	obovata	var.	seminskiensis	Coniferidae	Pinaceae		
50231615	24900105	Picea obovata var. tschiketamanica	Luchnik	variety	http://www.tropicos.org/Name/50231615		Picea	obovata	var.	tschiketamanica	Coniferidae	Pinaceae		
24900681	40008450	Picea orientalis	(L.) Link	species	http://www.tropicos.org/Name/24900681		Picea	orientalis	sp.		Coniferidae	Pinaceae		
50231637	24900681	Picea orientalis var. longifolia	Ledeb.	variety	http://www.tropicos.org/Name/50231637		Picea	orientalis	var.	longifolia	Coniferidae	Pinaceae		
50073344	40008450	Picea purpurea	Mast.	species	http://www.tropicos.org/Name/50073344		Picea	purpurea	sp.		Coniferidae	Pinaceae	A	
24900171	40008450	Picea rubens	Sarg.	species	http://www.tropicos.org/Name/24900171		Picea	rubens	sp.		Coniferidae	Pinaceae	A	
24900547	40008450	Picea rubra	(Du Roi) Link	species	http://www.tropicos.org/Name/24900547		Picea	rubra	sp.		Coniferidae	Pinaceae		
24900106	40008450	Picea schrenkiana	Fisch. & C.A. Mey.	species	http://www.tropicos.org/Name/24900106		Picea	schrenkiana	sp.		Coniferidae	Pinaceae	A	
50231634	24900106	Picea schrenkiana subsp. schrenkiana		subspecies	http://www.tropicos.org/Name/50231634		Picea	schrenkiana	subsp.	schrenkiana	Coniferidae	Pinaceae		
24900675	40008450	Picea smithiana	(Wall.) Boiss.	species	http://www.tropicos.org/Name/24900675		Picea	smithiana	sp.		Coniferidae	Pinaceae	A	
50231646	24900675	Picea smithiana var. nepalensis	Franco	variety	http://www.tropicos.org/Name/50231646		Picea	smithiana	var.	nepalensis	Coniferidae	Pinaceae		
24900793	40008450	Picea spinulosa	(Griff.) A. Henry	species	http://www.tropicos.org/Name/24900793		Picea	spinulosa	sp.		Coniferidae	Pinaceae	A	
24900766	40008450	Picea vulgaris	Link	species	http://www.tropicos.org/Name/24900766		Picea	vulgaris	sp.		Coniferidae	Pinaceae		
50231157	24900766	Picea vulgaris var. erythrocarpa	(Purk.) Jacobasch	variety	http://www.tropicos.org/Name/50231157		Picea	vulgaris	var.	erythrocarpa	Coniferidae	Pinaceae	S	50231158
50231533	24900766	Picea vulgaris var. fennica	(Regel) Beck	variety	http://www.tropicos.org/Name/50231533		Picea	vulgaris	var.	fennica	Coniferidae	Pinaceae	S	24900753
50231544	24900766	Picea vulgaris var. uralensis	Tepl.	variety	http://www.tropicos.org/Name/50231544		Picea	vulgaris	var.	uralensis	Coniferidae	Pinaceae	S	50231545
50231543	24900766	Picea vulgaris var. uwarowii	Kauffm.	variety	http://www.tropicos.org/Name/50231543		Picea	vulgaris	var.	uwarowii	Coniferidae	Pinaceae		
24900384	40008450	Picea wilsonii	Mast.	species	http://www.tropicos.org/Name/24900384		Picea	wilsonii	sp.		Coniferidae	Pinaceae	A	
42000417	50324779	Pinaceae		family	http://www.tropicos.org/Name/42000417				fam.	Pinaceae	Coniferidae	Pinaceae	A	
40009142	42000417	Pinus		genus	http://www.tropicos.org/Name/40009142		Pinus		gen.		Coniferidae	Pinaceae	A	
24900768	40009142	Pinus abies	L.	species	http://www.tropicos.org/Name/24900768		Pinus	abies	sp.		Coniferidae	Pinaceae	S	24900164
50231601	24900768	Pinus abies fo. obovata	(Ledeb.) Voss	forma	http://www.tropicos.org/Name/50231601		Pinus	abies	fo.	obovata	Coniferidae	Pinaceae		
50231168	24900768	Pinus abies subsp. vulgaris	Voss in Putlitz & Meyer	subspecies	http://www.tropicos.org/Name/50231168		Pinus	abies	subsp.	vulgaris	Coniferidae	Pinaceae		
50231629	24900768	Pinus abies var. acutissima	Mäîìä´ùnchh.	variety	http://www.tropicos.org/Name/50231629		Pinus	abies	var.	acutissima	Coniferidae	Pinaceae		
50231532	24900768	Pinus abies var. fennica	Regel	variety	http://www.tropicos.org/Name/50231532		Pinus	abies	var.	fennica	Coniferidae	Pinaceae	S	24900753
50231169	24900768	Pinus abies var. germanica	Lindq.	variety	http://www.tropicos.org/Name/50231169		Pinus	abies	var.	germanica	Coniferidae	Pinaceae		
50231548	24900768	Pinus abies var. laxa	Mäîìä´ùnchh.	variety	http://www.tropicos.org/Name/50231548		Pinus	abies	var.	laxa	Coniferidae	Pinaceae	S	50231550
50231580	24900768	Pinus abies var. mariana	(Mill.) Mäîìä´ùnchh.	variety	http://www.tropicos.org/Name/50231580		Pinus	abies	var.	mariana	Coniferidae	Pinaceae	S	24900169
50231537	24900768	Pinus abies var. medioxima	Nyl.	variety	http://www.tropicos.org/Name/50231537		Pinus	abies	var.	medioxima	Coniferidae	Pinaceae	S	50231542
50231599	24900768	Pinus abies var. obovata	Andersson ex A. Murray bis	variety	http://www.tropicos.org/Name/50231599		Pinus	abies	var.	obovata	Coniferidae	Pinaceae		
